"time","ppg_reading","reading_id","laterality"
"1","19.16645703","15106.0","LEFT_ARM"
"1","19.19979","18399.0","LEFT_ARM"
"1","19.23312297","19926.0","LEFT_ARM"
"1","19.26645594","24119.0","LEFT_ARM"
"1","19.29978891","25665.5","LEFT_ARM"
"1","19.33312188","27207.5","LEFT_ARM"
"1","19.36645484","30479.5","LEFT_ARM"
"1","19.39978781","32059.5","LEFT_ARM"
"1","19.43312078","33216.0","LEFT_ARM"
"1","19.46645375","33995.5","LEFT_ARM"
"1","19.49978672","36409.5","LEFT_ARM"
"1","19.53311969","36675.0","LEFT_ARM"
"1","19.56645266","34631.5","LEFT_ARM"
"1","19.59978563","44138.0","LEFT_ARM"
"1","19.63311859","40240.5","LEFT_ARM"
"1","19.66645156","34948.0","LEFT_ARM"
"1","19.69978453","30980.5","LEFT_ARM"
"1","19.7331175","27399.0","LEFT_ARM"
"1","19.76645047","22514.0","LEFT_ARM"
"1","19.79978344","19441.0","LEFT_ARM"
"1","19.83311641","18274.0","LEFT_ARM"
"1","19.86644938","18282.0","LEFT_ARM"
"1","19.89978234","18759.0","LEFT_ARM"
"1","19.93311531","-444684.0","LEFT_ARM"
"1","19.96644828","-446578.0","LEFT_ARM"
"1","19.99978125","-445108.0","LEFT_ARM"
"1","20.03311422","-445966.0","LEFT_ARM"
"1","20.06644719","-445419.0","LEFT_ARM"
"1","20.09978016","-445420.0","LEFT_ARM"
"1","20.13311313","-445573.5","LEFT_ARM"
"1","20.16644609","-443795.0","LEFT_ARM"
"1","20.19977906","-446279.5","LEFT_ARM"
"1","20.23311203","-443533.5","LEFT_ARM"
"1","20.266445","-842490.5","LEFT_ARM"
"1","20.29977797","-843327.5","LEFT_ARM"
"1","20.33311094","-842767.5","LEFT_ARM"
"1","20.36644391","-844597.5","LEFT_ARM"
"1","20.39977688","-846488.5","LEFT_ARM"
"1","20.43310984","-847374.5","LEFT_ARM"
"1","20.46644281","-846683.5","LEFT_ARM"
"1","20.49977578","-844564.5","LEFT_ARM"
"1","20.53310875","-840738.5","LEFT_ARM"
"1","20.56644172","-840395.5","LEFT_ARM"
"1","20.59977469","-1100349.5","LEFT_ARM"
"1","20.63310766","-1105475.5","LEFT_ARM"
"1","20.66644063","-1109842.5","LEFT_ARM"
"1","20.69977359","-1115544.5","LEFT_ARM"
"1","20.73310656","-1125161.5","LEFT_ARM"
"1","20.76643953","-1131426.5","LEFT_ARM"
"1","20.7997725","-1134617.0","LEFT_ARM"
"1","20.83310547","-1138479.5","LEFT_ARM"
"1","20.86643844","-1139443.0","LEFT_ARM"
"1","20.89977141","-1140601.5","LEFT_ARM"
"1","20.93310438","-1361865.0","LEFT_ARM"
"1","20.97754833","-1359730.5","LEFT_ARM"
"1","21.0108813","-1345037.5","LEFT_ARM"
"1","21.04421427","-1317596.5","LEFT_ARM"
"1","21.07754724","-1276775.5","LEFT_ARM"
"1","21.11088021","-1234010.5","LEFT_ARM"
"1","21.14421318","-1187128.5","LEFT_ARM"
"1","21.17754615","-1136405.5","LEFT_ARM"
"1","21.21087912","-1087595.0","LEFT_ARM"
"1","21.24421208","-1036781.0","LEFT_ARM"
"1","21.27754505","-1168211.5","LEFT_ARM"
"1","21.31087802","-1118345.0","LEFT_ARM"
"1","21.34421099","-1066917.5","LEFT_ARM"
"1","21.37754396","-1017826.0","LEFT_ARM"
"1","21.41087693","-968215.0","LEFT_ARM"
"1","21.4442099","-924258.0","LEFT_ARM"
"1","21.47754287","-880963.0","LEFT_ARM"
"1","21.51087583","-837574.0","LEFT_ARM"
"1","21.5442088","-797378.0","LEFT_ARM"
"1","21.57754177","-758992.0","LEFT_ARM"
"1","21.61087474","-840772.0","LEFT_ARM"
"1","21.64420771","-809951.0","LEFT_ARM"
"1","21.67754068","-779484.0","LEFT_ARM"
"1","21.71087365","-752568.0","LEFT_ARM"
"1","21.74420662","-724950.0","LEFT_ARM"
"1","21.77753958","-696834.0","LEFT_ARM"
"1","21.81087255","-671560.0","LEFT_ARM"
"1","21.84420552","-641992.0","LEFT_ARM"
"1","21.87753849","-616151.0","LEFT_ARM"
"1","21.91087146","-591636.0","LEFT_ARM"
"1","21.94420443","-690060.0","LEFT_ARM"
"1","21.9775374","-665713.0","LEFT_ARM"
"1","22.01087037","-641377.0","LEFT_ARM"
"1","22.04420333","-616072.0","LEFT_ARM"
"1","22.0775363","-593125.0","LEFT_ARM"
"1","22.11086927","-570440.0","LEFT_ARM"
"1","22.14420224","-548173.0","LEFT_ARM"
"1","22.17753521","-525048.0","LEFT_ARM"
"1","22.21086818","-504072.0","LEFT_ARM"
"1","22.24420115","-481360.0","LEFT_ARM"
"1","22.27753412","-582766.0","LEFT_ARM"
"1","22.31086708","-562176.0","LEFT_ARM"
"1","22.34420005","-543614.0","LEFT_ARM"
"1","22.37753302","-523328.0","LEFT_ARM"
"1","22.41086599","-504131.0","LEFT_ARM"
"1","22.44419896","-482864.0","LEFT_ARM"
"1","22.47753193","-464884.0","LEFT_ARM"
"1","22.5108649","-442675.0","LEFT_ARM"
"1","22.54419787","-424278.0","LEFT_ARM"
"1","22.57753083","-407579.0","LEFT_ARM"
"1","22.6108638","-444197.0","LEFT_ARM"
"1","22.64419677","-429310.0","LEFT_ARM"
"1","22.67752974","-416047.0","LEFT_ARM"
"1","22.71086271","-404543.0","LEFT_ARM"
"1","22.74419568","-391781.0","LEFT_ARM"
"1","22.77752865","-382981.0","LEFT_ARM"
"1","22.81086162","-372117.0","LEFT_ARM"
"1","22.84419458","-360745.0","LEFT_ARM"
"1","22.87752755","-350173.0","LEFT_ARM"
"1","22.91086052","-338447.0","LEFT_ARM"
"1","22.94419349","-394014.0","LEFT_ARM"
"1","22.97752646","-381058.0","LEFT_ARM"
"1","23.01085943","-368652.0","LEFT_ARM"
"1","23.0441924","-355380.0","LEFT_ARM"
"1","23.07752537","-345353.0","LEFT_ARM"
"1","23.11085833","-331674.0","LEFT_ARM"
"1","23.1441913","-318747.0","LEFT_ARM"
"1","23.17752427","-308538.0","LEFT_ARM"
"1","23.21085724","-293184.0","LEFT_ARM"
"1","23.24419021","-280704.0","LEFT_ARM"
"1","23.27752318","-337706.0","LEFT_ARM"
"1","23.31085615","-327651.0","LEFT_ARM"
"1","23.34418912","-312244.0","LEFT_ARM"
"1","23.37752208","-300512.0","LEFT_ARM"
"1","23.41085505","-287309.0","LEFT_ARM"
"1","23.44418802","-273993.0","LEFT_ARM"
"1","23.47752099","-260813.0","LEFT_ARM"
"1","23.51085396","-249805.0","LEFT_ARM"
"1","23.54418693","-238972.0","LEFT_ARM"
"1","23.5775199","-223956.0","LEFT_ARM"
"1","23.61085287","-231803.0","LEFT_ARM"
"1","23.64418583","-220542.0","LEFT_ARM"
"1","23.6775188","-209378.0","LEFT_ARM"
"1","23.71085177","-197349.0","LEFT_ARM"
"1","23.74418474","-188307.0","LEFT_ARM"
"1","23.77751771","-184188.0","LEFT_ARM"
"1","23.81085068","-177930.0","LEFT_ARM"
"1","23.84418365","-175661.0","LEFT_ARM"
"1","23.87751662","-171700.0","LEFT_ARM"
"1","23.91084958","-168308.0","LEFT_ARM"
"1","23.94418255","-200384.0","LEFT_ARM"
"1","23.97751552","-194539.0","LEFT_ARM"
"1","24.01084849","-190718.0","LEFT_ARM"
"1","24.04418146","-184181.0","LEFT_ARM"
"1","24.07751443","-179508.0","LEFT_ARM"
"1","24.1108474","-173590.0","LEFT_ARM"
"1","24.14418037","-168299.0","LEFT_ARM"
"1","24.17751333","-159528.0","LEFT_ARM"
"1","24.2108463","-152779.0","LEFT_ARM"
"1","24.24417927","-146093.0","LEFT_ARM"
"1","24.27751224","-197517.0","LEFT_ARM"
"1","24.31084521","-189462.0","LEFT_ARM"
"1","24.34417818","-182602.0","LEFT_ARM"
"1","24.37751115","-176082.0","LEFT_ARM"
"1","24.41084412","-166924.0","LEFT_ARM"
"1","24.44417708","-159908.0","LEFT_ARM"
"1","24.47751005","-153248.0","LEFT_ARM"
"1","24.51084302","-146985.0","LEFT_ARM"
"1","24.54417599","-140018.0","LEFT_ARM"
"1","24.57750896","-134343.0","LEFT_ARM"
"1","24.61084193","-119833.0","LEFT_ARM"
"1","24.6441749","-113211.0","LEFT_ARM"
"1","24.67750787","-105895.0","LEFT_ARM"
"1","24.71084083","-96168.0","LEFT_ARM"
"1","24.7441738","-89600.0","LEFT_ARM"
"1","24.77750677","-84566.0","LEFT_ARM"
"1","24.81083974","-83769.0","LEFT_ARM"
"1","24.84417271","-84482.0","LEFT_ARM"
"1","24.87750568","-85107.0","LEFT_ARM"
"1","24.91083865","-85086.0","LEFT_ARM"
"1","24.94417162","-109383.0","LEFT_ARM"
"1","24.97750458","-110151.0","LEFT_ARM"
"1","25.01083755","-109911.0","LEFT_ARM"
"1","25.04417052","-107539.0","LEFT_ARM"
"1","25.07750349","-106237.0","LEFT_ARM"
"1","25.11083646","-104511.0","LEFT_ARM"
"1","25.14416943","-101120.0","LEFT_ARM"
"1","25.1775024","-96460.0","LEFT_ARM"
"1","25.21083537","-95189.0","LEFT_ARM"
"1","25.24416833","-88868.0","LEFT_ARM"
"1","25.2775013","-135945.0","LEFT_ARM"
"1","25.31083427","-131829.0","LEFT_ARM"
"1","25.34416724","-125568.0","LEFT_ARM"
"1","25.37750021","-118294.0","LEFT_ARM"
"1","25.41083318","-110886.0","LEFT_ARM"
"1","25.44416615","-105827.0","LEFT_ARM"
"1","25.47749912","-102238.0","LEFT_ARM"
"1","25.51083208","-95851.0","LEFT_ARM"
"1","25.54416505","-89715.0","LEFT_ARM"
"1","25.57749802","-82763.0","LEFT_ARM"
"1","25.61083099","-80609.0","LEFT_ARM"
"1","25.64416396","-74902.0","LEFT_ARM"
"1","25.67749693","-70292.0","LEFT_ARM"
"1","25.7108299","-66324.0","LEFT_ARM"
"1","25.74416287","-59074.0","LEFT_ARM"
"1","25.77749583","-55022.0","LEFT_ARM"
"1","25.8108288","-54678.0","LEFT_ARM"
"1","25.84416177","-57142.0","LEFT_ARM"
"1","25.87749474","-60962.0","LEFT_ARM"
"1","25.91082771","-66357.0","LEFT_ARM"
"1","25.94416068","-48517.0","LEFT_ARM"
"1","25.97749365","-51574.0","LEFT_ARM"
"1","26.01082662","-57020.0","LEFT_ARM"
"1","26.04415958","-58195.0","LEFT_ARM"
"1","26.07749255","-58056.0","LEFT_ARM"
"1","26.11082552","-55378.0","LEFT_ARM"
"1","26.14415849","-53856.0","LEFT_ARM"
"1","26.17749146","-54264.0","LEFT_ARM"
"1","26.21082443","-51294.0","LEFT_ARM"
"1","26.2441574","-49775.0","LEFT_ARM"
"1","26.27749037","-66660.0","LEFT_ARM"
"1","26.31082333","-63344.0","LEFT_ARM"
"1","26.3441563","-57613.0","LEFT_ARM"
"1","26.37748927","-53578.0","LEFT_ARM"
"1","26.41082224","-48085.0","LEFT_ARM"
"1","26.44415521","-44030.0","LEFT_ARM"
"1","26.47748818","-37166.0","LEFT_ARM"
"1","26.51082115","-33260.0","LEFT_ARM"
"1","26.54415412","-27134.0","LEFT_ARM"
"1","26.57748708","-22014.0","LEFT_ARM"
"1","26.61082005","-10510.0","LEFT_ARM"
"1","26.64415302","-3795.0","LEFT_ARM"
"1","26.67748599","2589.0","LEFT_ARM"
"1","26.71081896","5322.0","LEFT_ARM"
"1","26.74415193","11210.0","LEFT_ARM"
"1","26.7774849","17450.0","LEFT_ARM"
"1","26.81081787","21836.0","LEFT_ARM"
"1","26.84415083","25785.0","LEFT_ARM"
"1","26.8774838","26845.0","LEFT_ARM"
"1","26.91081677","22498.0","LEFT_ARM"
"1","26.94414974","16349.0","LEFT_ARM"
"1","26.97748271","13360.0","LEFT_ARM"
"1","27.01081568","5770.0","LEFT_ARM"
"1","27.04414865","-1023.0","LEFT_ARM"
"1","27.07748162","-4563.0","LEFT_ARM"
"1","27.11081458","-7625.0","LEFT_ARM"
"1","27.14414755","-10070.0","LEFT_ARM"
"1","27.17748052","-13794.0","LEFT_ARM"
"1","27.21081349","-13817.0","LEFT_ARM"
"1","27.24414646","-15610.0","LEFT_ARM"
"1","27.27747943","-19635.0","LEFT_ARM"
"1","27.3108124","-18274.0","LEFT_ARM"
"1","27.34414537","-15424.0","LEFT_ARM"
"1","27.37747833","-13017.0","LEFT_ARM"
"1","27.4108113","-11783.0","LEFT_ARM"
"1","27.44414427","-10947.0","LEFT_ARM"
"1","27.47747724","-11983.0","LEFT_ARM"
"1","27.51081021","-8114.0","LEFT_ARM"
"1","27.54414318","-3974.0","LEFT_ARM"
"1","27.57747615","-1789.0","LEFT_ARM"
"1","27.61080912","264.0","LEFT_ARM"
"1","27.64414208","3755.0","LEFT_ARM"
"1","27.67747505","7686.0","LEFT_ARM"
"1","27.71080802","9528.0","LEFT_ARM"
"1","27.74414099","14806.0","LEFT_ARM"
"1","27.77747396","16704.0","LEFT_ARM"
"1","27.81080693","21709.0","LEFT_ARM"
"1","27.8441399","27196.0","LEFT_ARM"
"1","27.87747287","30529.0","LEFT_ARM"
"1","27.91080583","26290.0","LEFT_ARM"
"1","27.9441388","17032.0","LEFT_ARM"
"1","27.97747177","9575.0","LEFT_ARM"
"1","28.01080474","0.0","LEFT_ARM"
